Start	End	ConsistencyIndex	Counts	MinimumNumberChangesOnTree
1676569	1676570	0.5	380:7	2
1676782	1676783	0.5	322:65	2
1677144	1677145	0.5	354:33	2
1677193	1677194	0.5	374:13	2
1677200	1677201	0.5	345:42	2
1677240	1677241	0.5	367:20	2
1677253	1677254	0.25	361:26	4
1677391	1677392	0.3333333333333333	214:173	3
1677601	1677602	0.5	356:31	2
1677634	1677635	0.5	379:8	2
1677691	1677692	0.5	384:3	2
1677826	1677827	0.5	356:31	2
1678042	1678043	0.5	357:30	2
1678257	1678258	0.5	355:32	2
1678302	1678303	0.5	354:33	2
1678305	1678306	0.5	355:32	2
1678347	1678348	0.5	368:19	2
1678498	1678499	0.5	379:8	2
1678923	1678924	0.5	323:64	2
1678935	1678936	0.25	279:108	4
1679326	1679327	0.5	382:5	2
1679329	1679330	0.25	357:30	4
1679331	1679332	0.2	313:74	5
1679387	1679388	0.25	357:30	4
1679640	1679641	0.3333333333333333	381:6	3
1679659	1679660	0.3333333333333333	347:40	3
1679678	1679679	0.5	354:33	2
1679720	1679721	0.3333333333333333	376:11	3
1679876	1679877	0.25	169:218	4
1679885	1679886	0.5	320:67	2
1679903	1679904	0.3333333333333333	313:74	3
1679933	1679934	0.5	383:4	2
1679954	1679955	0.5	351:36	2
1679966	1679967	0.5	351:36	2
1679990	1679991	0.25	264:123	4
1680008	1680009	0.3333333333333333	338:49	3
1680020	1680021	0.25	313:74	4
1680047	1680048	0.5	380:7	2
1680098	1680099	0.5	320:67	2
1680231	1680232	0.5	320:67	2
1680254	1680255	0.5	278:109	2
1680272	1680273	0.5	350:37	2
1680284	1680285	0.5	320:67	2
1680296	1680297	0.3333333333333333	339:48	3
1680320	1680321	0.25	306:81	4
1680326	1680327	0.5	320:67	2
1680430	1680431	0.3333333333333333	184:203	3
1680539	1680540	0.25	163:224	4
1680575	1680576	0.5	322:65	2
1680692	1680693	0.16666666666666666	251:136	6
1680710	1680711	0.14285714285714285	255:132	7
1680719	1680720	0.2	218:169	5
1681031	1681032	0.5	351:36	2
1681034	1681035	0.5	311:76	2
1681046	1681047	0.3333333333333333	348:39	3
1681330	1681331	0.5	380:7	2
1681367	1681368	0.5	320:67	2
1681385	1681386	0.3333333333333333	257:130	3
1681412	1681413	0.3333333333333333	346:41	3
1681815	1681816	0.25	354:33	4
1681943	1681944	0.5	378:9	2
1682066	1682067	0.25	358:29	4
1682360	1682361	0.2	245:142	5
1682381	1682382	0.5	364:23	2
1682539	1682540	0.5	354:33	2
1682657	1682658	0.5	383:4	2
1682662	1682663	0.3333333333333333	379:8	3
1682730	1682731	0.5	384:3	2
1682812	1682813	0.2	286:101	5
1683025	1683026	0.3333333333333333	349:38	3
1683218	1683219	0.25	235:152	4
1683377	1683378	0.3333333333333333	347:40	3
1683392	1683393	0.5	379:8	2
1683462	1683463	0.5	356:31	2
1683465	1683466	0.5	349:38	2
1683839	1683840	0.5	175:212	2
1684186	1684187	0.5	378:9	2
1684231	1684232	0.3333333333333333	315:72	3
1684306	1684307	0.5	287:100	2
1684351	1684352	0.2	330:57	5
1684705	1684706	0.16666666666666666	318:69	6
1684880	1684881	0.5	350:37	2
1684913	1684914	0.5	380:7	2
1685232	1685233	0.3333333333333333	279:108	3
1685373	1685374	0.5	167:220	2
1685535	1685536	0.5	167:220	2
1685774	1685775	0.2	289:98	5
1685904	1685905	0.25	164:223	4
1686192	1686193	0.5	307:80	2
1686201	1686202	0.5	307:80	2
1686204	1686205	0.2	278:109	5
1686213	1686214	0.5	273:114	2
1686303	1686304	0.5	351:36	2
1686369	1686370	0.5	156:231	2
1686455	1686456	0.5	340:47	2
1686498	1686499	0.25	252:135	4
1686633	1686634	0.5	185:202	2
1686761	1686762	0.5	382:5	2
1686789	1686790	0.5	339:48	2
1686810	1686811	0.5	351:36	2
1686894	1686895	0.25	331:56	4
1686930	1686931	0.5	385:2	2
1686966	1686967	0.5	369:18	2
1687038	1687039	0.5	369:18	2
1687360	1687361	0.125	161:226	8
1687374	1687375	0.5	349:38	2
1687399	1687400	0.2	190:197	5
1687451	1687452	0.3333333333333333	259:128	3
1687460	1687461	0.3333333333333333	353:34	3
1687837	1687838	0.5	349:38	2
1687895	1687896	0.5	384:3	2
1687943	1687944	0.3333333333333333	259:128	3
1688068	1688069	0.5	371:16	2
1688095	1688096	0.3333333333333333	293:94	3
1688198	1688199	0.5	351:36	2
1688240	1688241	0.5	351:36	2
1688316	1688317	0.3333333333333333	346:41	3
1688360	1688361	0.5	314:73	2
1688443	1688444	0.5	351:36	2
1688585	1688586	0.3333333333333333	348:39	3
1688610	1688611	0.5	155:232	2
1688619	1688620	0.25	328:59	4
1688714	1688715	0.5	351:36	2
1688719	1688720	0.5	351:36	2
1688725	1688726	0.25	331:56	4
1688818	1688819	0.5	346:41	2
1688848	1688849	0.2	242:145	5
1688890	1688891	0.3333333333333333	340:47	3
1688899	1688900	0.5	349:38	2
1688902	1688903	0.5	306:81	2
1688920	1688921	0.3333333333333333	349:38	3
1688956	1688957	0.25	273:114	4
1688966	1688967	0.3333333333333333	349:38	3
1688968	1688969	0.3333333333333333	345:42	3
1689094	1689095	0.5	352:35	2
1689290	1689291	0.3333333333333333	283:104	3
1689455	1689456	0.3333333333333333	375:12	3
1689533	1689534	0.25	343:44	4
1689923	1689924	0.5	352:35	2
1690241	1690242	0.5	352:35	2
1690316	1690317	0.5	379:8	2
1690544	1690545	0.3333333333333333	338:49	3
1690563	1690564	0.5	379:8	2
1690599	1690600	0.3333333333333333	296:91	3
1690605	1690606	0.5	372:15	2
1690685	1690686	0.5	367:20	2
1690722	1690723	0.3333333333333333	346:41	3
1690745	1690746	0.5	338:49	2
1690754	1690755	0.5	338:49	2
1690788	1690789	0.25	300:87	4
1690953	1690954	0.5	352:35	2
1691031	1691032	0.5	352:35	2
1691082	1691083	0.2	276:111	5
1691109	1691110	0.2	243:144	5
1691123	1691124	0.2	236:151	5
1691136	1691137	0.5	342:45	2
1691138	1691139	0.14285714285714285	292:95	7
1691148	1691149	0.3333333333333333	209:178	3
1691157	1691158	0.25	242:145	4
1691163	1691164	0.3333333333333333	209:178	3
1691172	1691173	0.3333333333333333	209:178	3
1691235	1691236	0.16666666666666666	307:80	6
1691262	1691263	0.5	380:7	2
1691279	1691280	0.14285714285714285	299:88	7
1691289	1691290	0.2	187:200	5
1691319	1691320	0.5	303:84	2
1691331	1691332	0.2	222:165	5
1691373	1691374	0.5	346:41	2
1691378	1691379	0.3333333333333333	169:218	3
1691463	1691464	0.25	224:163	4
1691490	1691491	0.25	346:41	4
1691565	1691566	0.25	224:163	4
1691595	1691596	0.2	257:130	5
1691610	1691611	0.2	257:130	5
1691640	1691641	0.2	302:85	5
1691657	1691658	0.2	219:168	5
1691862	1691863	0.5	337:50	2
1691928	1691929	0.3333333333333333	200:187	3
1691973	1691974	0.5	322:65	2
1692180	1692181	0.5	341:46	2
1692183	1692184	0.14285714285714285	297:90	7
1692272	1692273	0.16666666666666666	302:85	6
1692397	1692398	0.1111111111111111	229:158	9
1692543	1692544	0.1111111111111111	298:89	9
1692549	1692550	0.1111111111111111	298:89	9
1692564	1692565	0.1111111111111111	298:89	9
1692585	1692586	0.16666666666666666	302:85	6
1692596	1692597	0.16666666666666666	302:85	6
1692657	1692658	0.2	340:47	5
1692729	1692730	0.25	314:73	4
1692747	1692748	0.25	278:109	4
1692831	1692832	0.5	352:35	2
1692840	1692841	0.16666666666666666	336:51	6
1692930	1692931	0.2	262:125	5
1692933	1692934	0.3333333333333333	310:77	3
1692966	1692967	0.2	340:47	5
1692969	1692970	0.3333333333333333	282:105	3
1693062	1693063	0.3333333333333333	298:89	3
1693146	1693147	0.16666666666666666	224:163	6
1693167	1693168	0.25	335:52	4
1693203	1693204	0.14285714285714285	284:103	7
1693381	1693382	0.5	374:13	2
1693423	1693424	0.5	374:13	2
1693441	1693442	0.5	360:27	2
1693669	1693670	0.16666666666666666	218:169	6
1693756	1693757	0.25	331:56	4
1693815	1693816	0.25	282:105	4
1694389	1694390	0.2	322:65	5
1694725	1694726	0.5	379:8	2
1694791	1694792	0.5	349:38	2
1694896	1694897	0.3333333333333333	301:86	3
1695160	1695161	0.3333333333333333	340:47	3
1695424	1695425	0.5	379:8	2
1695601	1695602	0.2	210:177	5
1695678	1695679	0.2	210:177	5
1695708	1695709	0.5	375:12	2
1695826	1695827	0.5	379:8	2
1695916	1695917	0.5	374:13	2
1695945	1695946	0.5	383:4	2
1695955	1695956	0.5	345:42	2
1696054	1696055	0.5	295:92	2
1696075	1696076	0.3333333333333333	242:145	3
1696192	1696193	0.25	305:82	4
1696216	1696217	0.5	369:18	2
1696218	1696219	0.3333333333333333	172:215	3
1696354	1696355	0.5	323:64	2
1696384	1696385	0.5	357:30	2
1696408	1696409	0.5	369:18	2
1696537	1696538	0.5	382:5	2
1696597	1696598	0.5	323:64	2
1696603	1696604	0.5	349:38	2
1696648	1696649	0.16666666666666666	326:61	6
1696738	1696739	0.5	339:48	2
1696918	1696919	0.5	295:92	2
1696936	1696937	0.3333333333333333	190:197	3
1697107	1697108	0.3333333333333333	354:33	3
1697158	1697159	0.3333333333333333	338:49	3
1697254	1697255	0.3333333333333333	297:90	3
1697269	1697270	0.5	295:92	2
1697332	1697333	0.25	245:142	4
1697359	1697360	0.5	188:199	2
1697530	1697531	0.2	301:86	5
1697734	1697735	0.5	357:30	2
1697746	1697747	0.5	295:92	2
1697915	1697916	0.25	210:177	4
1697924	1697925	0.25	288:99	4
1698005	1698006	0.5	382:5	2
1698047	1698048	0.16666666666666666	303:84	6
1698179	1698180	0.3333333333333333	355:32	3
1698196	1698197	0.5	349:38	2
1698398	1698399	0.5	349:38	2
1698412	1698413	0.5	298:89	2
1698595	1698596	0.2	314:73	5
1699011	1699012	0.5	352:35	2
1699130	1699131	0.5	163:224	2
1699339	1699340	0.5	373:14	2
1699378	1699379	0.5	384:3	2
1699699	1699700	0.3333333333333333	358:29	3
1699751	1699752	0.5	357:30	2
1699755	1699756	0.14285714285714285	333:54	7
1699762	1699763	0.25	356:31	4
1699800	1699801	0.5	318:69	2
1699814	1699815	0.1	164:223	10
1699830	1699831	0.1111111111111111	212:175	9
1699839	1699840	0.5	354:33	2
1699885	1699886	0.3333333333333333	353:34	3
1699892	1699893	0.3333333333333333	381:6	3
1700013	1700014	0.3333333333333333	160:227	3
1700218	1700219	0.25	315:72	4
1700245	1700246	0.5	187:200	2
1700276	1700277	0.2	265:122	5
1700311	1700312	0.3333333333333333	347:40	3
1700750	1700751	0.5	352:35	2
1700885	1700886	0.5	382:5	2
1700993	1700994	0.3333333333333333	265:122	3
1701086	1701087	0.5	380:7	2
1701104	1701105	0.2	318:69	5
1701122	1701123	0.3333333333333333	377:10	3
1701245	1701246	0.5	380:7	2
1701293	1701294	0.5	353:34	2
1701326	1701327	0.25	336:51	4
1701341	1701342	0.5	380:7	2
1701404	1701405	0.2	230:157	5
1701515	1701516	0.2	316:71	5
1701524	1701525	0.2	204:183	5
1701559	1701560	0.2	316:71	5
1701667	1701668	0.25	314:73	4
1701745	1701746	0.5	380:7	2
1701850	1701851	0.25	336:51	4
1701997	1701998	0.5	372:15	2
1702246	1702247	0.16666666666666666	161:226	6
1702310	1702311	0.5	382:5	2
1702473	1702474	0.2	346:41	5
1702495	1702496	0.1111111111111111	247:140	9
1702924	1702925	0.3333333333333333	358:29	3
1702946	1702947	0.3333333333333333	356:31	3
1702979	1702980	0.5	379:8	2
1702989	1702990	0.5	157:230	2
1703189	1703190	0.3333333333333333	342:45	3
1703264	1703265	0.5	351:36	2
1703297	1703298	0.2	216:171	5
1703327	1703328	0.5	381:6	2
1703348	1703349	0.5	383:4	2
1703432	1703433	0.2	207:180	5
1703453	1703454	0.5	353:34	2
1703630	1703631	0.5	382:5	2
1703891	1703892	0.3333333333333333	348:39	3
1703948	1703949	0.2	238:149	5
1704029	1704030	0.2	196:191	5
1704038	1704039	0.5	380:7	2
1704179	1704180	0.25	274:113	4
1704203	1704204	0.25	188:199	4
1704227	1704228	0.5	374:13	2
1704380	1704381	0.5	320:67	2
1704437	1704438	0.5	371:16	2
1704443	1704444	0.5	171:216	2
1704542	1704543	0.5	155:232	2
1704704	1704705	0.5	381:6	2
1704737	1704738	0.5	374:13	2
1704747	1704748	0.3333333333333333	344:43	3
1704750	1704751	0.3333333333333333	176:211	3
1704755	1704756	0.16666666666666666	292:95	6
1704779	1704780	0.14285714285714285	294:93	7
1704791	1704792	0.5	296:91	2
1704833	1704834	0.5	379:8	2
1704860	1704861	0.2	217:170	5
1704866	1704867	0.5	379:8	2
1704933	1704934	0.14285714285714285	187:200	7
1704953	1704954	0.25	236:151	4
1705158	1705159	0.14285714285714285	315:72	7
1705593	1705594	0.25	201:186	4
1705623	1705624	0.5	374:13	2
1705743	1705744	0.3333333333333333	291:96	3
1705772	1705773	0.2	334:53	5
1705848	1705849	0.5	340:47	2
1705938	1705939	0.5	347:40	2
1705974	1705975	0.5	360:27	2
1705980	1705981	0.5	360:27	2
1706127	1706128	0.5	352:35	2
1706187	1706188	0.5	347:40	2
1706295	1706296	0.5	352:35	2
1706343	1706344	0.5	382:5	2
1706448	1706449	0.5	380:7	2
1706469	1706470	0.5	350:37	2
1706478	1706479	0.5	352:35	2
1706514	1706515	0.5	349:38	2
1706661	1706662	0.3333333333333333	256:131	3
1706697	1706698	0.5	382:5	2
1706788	1706789	0.5	373:14	2
1706817	1706818	0.2	237:150	5
1706916	1706917	0.5	352:35	2
1706931	1706932	0.25	369:18	4
1706940	1706941	0.2	332:55	5
1706982	1706983	0.5	351:36	2
1706985	1706986	0.2	328:59	5
1706988	1706989	0.3333333333333333	315:72	3
1707159	1707160	0.25	166:221	4
1707186	1707187	0.5	156:231	2
1707228	1707229	0.5	371:16	2
1707387	1707388	0.5	351:36	2
1707393	1707394	0.25	181:206	4
1707411	1707412	0.25	290:97	4
1707588	1707589	0.16666666666666666	304:83	6
1707636	1707637	0.5	262:125	2
1708146	1708147	0.5	379:8	2
1708158	1708159	0.5	344:43	2
1708167	1708168	0.16666666666666666	207:180	6
1708179	1708180	0.3333333333333333	161:226	3
1708215	1708216	0.5	345:42	2
1708281	1708282	0.5	351:36	2
1708341	1708342	0.16666666666666666	237:150	6
1708398	1708399	0.5	373:14	2
1708701	1708702	0.14285714285714285	269:118	7
1708803	1708804	0.16666666666666666	289:98	6
1708983	1708984	0.3333333333333333	329:58	3
1709010	1709011	0.5	156:231	2
1709097	1709098	0.5	79:308	2
1709204	1709205	0.3333333333333333	329:58	3
1709220	1709221	0.3333333333333333	329:58	3
1709235	1709236	0.5	374:13	2
1709282	1709283	0.3333333333333333	369:18	3
1709570	1709571	0.25	195:192	4
1709803	1709804	0.14285714285714285	314:73	7
1710000	1710001	0.5	374:13	2
1710051	1710052	0.5	343:44	2
1710077	1710078	0.5	376:11	2
1710123	1710124	0.5	371:16	2
1710177	1710178	0.3333333333333333	369:18	3
1710180	1710181	0.5	376:11	2
1710233	1710234	0.1111111111111111	320:67	9
1710239	1710240	0.5	354:33	2
1710249	1710250	0.09090909090909091	167:220	11
1710281	1710282	0.5	355:32	2
1710324	1710325	0.1111111111111111	226:161	9
1710354	1710355	0.07692307692307693	308:79	13
1710361	1710362	0.1111111111111111	225:162	9
1710456	1710457	0.07692307692307693	304:83	13
1710705	1710706	0.5	157:230	2
1710966	1710967	0.08333333333333333	323:64	12
1710979	1710980	0.5	368:19	2
1711012	1711013	0.25	249:138	4
1711026	1711027	0.25	165:222	4
1711033	1711034	0.2	283:104	5
1711043	1711044	0.25	165:222	4
1711068	1711069	0.25	283:104	4
1711069	1711070	0.3333333333333333	347:40	3
1711114	1711115	0.25	330:57	4
1711141	1711142	0.2	316:71	5
1711237	1711238	0.3333333333333333	354:33	3
1711294	1711295	0.25	283:104	4
1711354	1711355	0.5	382:5	2
1711372	1711373	0.5	374:13	2
1711402	1711403	0.3333333333333333	361:26	3
1711443	1711444	0.5	379:8	2
1711446	1711447	0.25	345:42	4
1711489	1711490	0.25	317:70	4
1711618	1711619	0.25	356:31	4
1711741	1711742	0.2	332:55	5
1711768	1711769	0.5	155:232	2
1711786	1711787	0.5	355:32	2
1711789	1711790	0.5	381:6	2
1711840	1711841	0.3333333333333333	361:26	3
1711846	1711847	0.5	323:64	2
1711877	1711878	0.3333333333333333	361:26	3
1711899	1711900	0.2	354:33	5
1711912	1711913	0.5	370:17	2
1711918	1711919	0.25	356:31	4
1711924	1711925	0.5	350:37	2
1711943	1711944	0.2	322:65	5
1711978	1711979	0.3333333333333333	183:204	3
1712121	1712122	0.25	181:206	4
1712138	1712139	0.14285714285714285	294:93	7
1712158	1712159	0.14285714285714285	294:93	7
1712195	1712196	0.2	303:84	5
1712216	1712217	0.5	384:3	2
1712220	1712221	0.3333333333333333	267:120	3
1712229	1712230	0.07142857142857142	250:137	14
1712236	1712237	0.09090909090909091	261:126	11
1712241	1712242	0.25	368:19	4
1712264	1712265	0.5	379:8	2
1712266	1712267	0.5	375:12	2
1712307	1712308	0.5	355:32	2
1712310	1712311	0.14285714285714285	303:84	7
1712320	1712321	0.1111111111111111	273:114	9
1712322	1712323	0.25	363:24	4
1712331	1712332	0.1111111111111111	273:114	9
1712344	1712345	0.125	283:104	8
1712367	1712368	0.5	385:2	2
1712369	1712370	0.3333333333333333	379:8	3
1712539	1712540	0.3333333333333333	378:9	3
1712546	1712547	0.3333333333333333	378:9	3
1712550	1712551	0.5	381:6	2
1712554	1712555	0.045454545454545456	279:108	22
1712636	1712637	0.5	384:3	2
1712643	1712644	0.5	370:17	2
1712647	1712648	0.06666666666666667	250:137	15
1712649	1712650	0.5	372:15	2
1712654	1712655	0.3333333333333333	367:20	3
1712655	1712656	0.125	292:95	8
1712659	1712660	0.125	276:111	8
1712666	1712667	0.08333333333333333	173:214	12
1712681	1712682	0.3333333333333333	338:49	3
1712690	1712691	0.3333333333333333	358:29	3
1712699	1712700	0.125	181:206	8
1712810	1712811	0.3333333333333333	350:37	3
1712840	1712841	0.16666666666666666	296:91	6
1712972	1712973	0.14285714285714285	299:88	7
1712990	1712991	0.16666666666666666	202:185	6
1713011	1713012	0.16666666666666666	213:174	6
1713041	1713042	0.2	279:108	5
1713068	1713069	0.16666666666666666	310:77	6
1713212	1713213	0.16666666666666666	204:183	6
1713242	1713243	0.5	350:37	2
1713334	1713335	0.5	157:230	2
1713359	1713360	0.5	157:230	2
1713377	1713378	0.14285714285714285	210:177	7
1713467	1713468	0.25	245:142	4
1713479	1713480	0.14285714285714285	314:73	7
1713488	1713489	0.5	351:36	2
1713554	1713555	0.5	342:45	2
1713604	1713605	0.5	374:13	2
1713638	1713639	0.3333333333333333	262:125	3
1713719	1713720	0.5	374:13	2
1713800	1713801	0.25	334:53	4
1713818	1713819	0.3333333333333333	160:227	3
1713878	1713879	0.125	306:81	8
1713902	1713903	0.3333333333333333	347:40	3
1713917	1713918	0.3333333333333333	378:9	3
1713938	1713939	0.3333333333333333	316:71	3
1714078	1714079	0.25	365:22	4
1714103	1714104	0.16666666666666666	193:194	6
1714166	1714167	0.14285714285714285	267:120	7
1714280	1714281	0.2	299:88	5
1714604	1714605	0.5	345:42	2
1714640	1714641	0.3333333333333333	369:18	3
1714716	1714717	0.25	373:14	4
1715214	1715215	0.16666666666666666	341:46	6
1715284	1715285	0.2	341:46	5
1715287	1715288	0.16666666666666666	238:149	6
1715334	1715335	0.125	301:86	8
1715392	1715393	0.125	237:150	8
1715407	1715408	0.5	355:32	2
1715434	1715435	0.3333333333333333	382:5	3
1715446	1715447	0.14285714285714285	360:27	7
1715488	1715489	0.05263157894736842	287:100	19
1715530	1715531	0.125	351:36	8
1715575	1715576	0.3333333333333333	382:5	3
1715719	1715720	0.2	358:29	5
1715838	1715839	0.5	361:26	2
1715845	1715846	0.5	342:45	2
1715865	1715866	0.3333333333333333	313:74	3
1716103	1716104	0.5	316:71	2
1716123	1716124	0.3333333333333333	347:40	3
1716184	1716185	0.25	170:217	4
1716291	1716292	0.5	296:91	2
1716318	1716319	0.3333333333333333	347:40	3
1716426	1716427	0.3333333333333333	360:27	3
1716441	1716442	0.25	359:28	4
1716448	1716449	0.16666666666666666	356:31	6
1718066	1718067	0.25	353:34	4
1718070	1718071	0.25	357:30	4
1718106	1718107	0.5	355:32	2
1718138	1718139	0.5	355:32	2
1718192	1718193	0.5	381:6	2
1718195	1718196	0.5	355:32	2
1718220	1718221	0.5	355:32	2
1718238	1718239	0.16666666666666666	219:168	6
1718262	1718263	0.5	355:32	2
1718323	1718324	0.5	375:12	2
1718345	1718346	0.125	294:93	8
1718397	1718398	0.3333333333333333	358:29	3
1718411	1718412	0.058823529411764705	173:214	17
1718436	1718437	0.5	375:12	2
1718438	1718439	0.5	361:26	2
1718460	1718461	0.2	337:50	5
1718601	1718602	0.3333333333333333	348:39	3
1718633	1718634	0.5	382:5	2
1718653	1718654	0.25	160:227	4
1718721	1718722	0.5	357:30	2
1718742	1718743	0.5	351:36	2
1718750	1718751	0.5	357:30	2
1718772	1718773	0.5	380:7	2
1718808	1718809	0.3333333333333333	347:40	3
1718811	1718812	0.3333333333333333	347:40	3
1718847	1718848	0.5	357:30	2
1718850	1718851	0.3333333333333333	350:37	3
1718858	1718859	0.1	144:243	10
1718878	1718879	0.5	383:4	2
1718885	1718886	0.16666666666666666	162:225	6
1718950	1718951	0.5	349:38	2
1718957	1718958	0.3333333333333333	347:40	3
1718967	1718968	0.5	371:16	2
1719020	1719021	0.3333333333333333	328:59	3
1719030	1719031	0.2	175:212	5
1719087	1719088	0.5	323:64	2
1719119	1719120	0.3333333333333333	159:228	3
1719291	1719292	0.3333333333333333	347:40	3
1719365	1719366	0.0625	232:155	16
1719402	1719403	0.3333333333333333	357:30	3
1719536	1719537	0.25	159:228	4
1719596	1719597	0.5	307:80	2
1719654	1719655	0.5	351:36	2
1719682	1719683	0.3333333333333333	160:227	3
1719695	1719696	0.5	352:35	2
1719727	1719728	0.5	351:36	2
1719985	1719986	0.3333333333333333	350:37	3
1720030	1720031	0.3333333333333333	355:32	3
1720080	1720081	0.5	380:7	2
1720251	1720252	0.25	271:116	4
1720382	1720383	0.2	173:214	5
1720418	1720419	0.25	271:116	4
1720461	1720462	0.16666666666666666	163:224	6
1720476	1720477	0.5	323:64	2
1720479	1720480	0.14285714285714285	297:90	7
1720563	1720564	0.2	317:70	5
1720580	1720581	0.16666666666666666	239:148	6
1720604	1720605	0.5	380:7	2
1720688	1720689	0.14285714285714285	211:176	7
1720716	1720717	0.5	352:35	2
1720732	1720733	0.16666666666666666	205:182	6
1720746	1720747	0.2	322:65	5
1720799	1720800	0.5	380:7	2
1720867	1720868	0.1	166:221	10
1720883	1720884	0.1	293:94	10
1721005	1721006	0.5	349:38	2
1721012	1721013	0.5	380:7	2
1721063	1721064	0.25	340:47	4
1721328	1721329	0.5	355:32	2
1721709	1721710	0.16666666666666666	221:166	6
1721821	1721822	0.3333333333333333	351:36	3
1721833	1721834	0.5	350:37	2
1722100	1722101	0.25	325:62	4
1722141	1722142	0.5	371:16	2
1722235	1722236	0.5	323:64	2
1722253	1722254	0.2	326:61	5
1722535	1722536	0.5	314:73	2
1722544	1722545	0.2	299:88	5
1722555	1722556	0.5	371:16	2
1722608	1722609	0.3333333333333333	368:19	3
1722619	1722620	0.5	350:37	2
1722689	1722690	0.5	350:37	2
1722755	1722756	0.5	371:16	2
1722767	1722768	0.5	379:8	2
1722814	1722815	0.5	379:8	2
1722926	1722927	0.3333333333333333	346:41	3
1722944	1722945	0.2	240:147	5
