Locus	nsub	kb	enrich	xvBF	ELAMBDA	SDLAMBDA
SAUSA300_1702	1	6.561	1.06125097501278	-0.00166098065710685	0.14023853252971	0.00770820687258493
SAUSA300_1703	0	0.312	0	0.00104423809489163	0.140290782145551	0.00769945694279183
SAUSA300_1704	0	2.418	0	0.00809641233672664	0.140415740476081	0.00770631492212893
SAUSA300_1705	0	1.182	0	0.00395677594906374	0.140342376137385	0.00770228853095879
SAUSA300_1706	0	0.954	0	0.00319338763938504	0.140328851284262	0.00770154625820851
SAUSA300_1707	0	0.564	0	0.00188776067761864	0.140305722709106	0.00770027691274061
SAUSA300_1708	1	0.501	13.8979394152871	-0.0219725806091446	0.1398793909227	0.00768846666457508
SAUSA300_1709	0	0.713	0	0.00238655198108972	0.14031455811088	0.00770076181840966
SAUSA300_1710	0	0.828	0	0.00277154639888977	0.140321378141602	0.00770113611622228
SAUSA300_1711	0	1.002	0	0.00335409491390237	0.14033169840513	0.00770170251426645
SAUSA300_1712	0	0.465	0	0.00155636619774668	0.140299852822476	0.00769995476086211
SAUSA300_1713	3	1.182	17.6722529113168	-0.0672063369884199	0.139074222136142	0.00766741006406472
SAUSA300_1714	0	0.633	0	0.00211874070419071	0.140309814132686	0.00770050145878104
SAUSA300_1715	0	1.005	0	0.00336413922696011	0.140331876353991	0.00770171228048149
SAUSA300_1716	0	1.503	0	0.00503166980934111	0.140361422126634	0.00770333381541341
SAUSA300_1717	0	0.348	0	0.00116473587650034	0.140292916316946	0.00769957407066329
SAUSA300_1718	0	1.293	0	0.0043284518837936	0.140348961549013	0.00770264995237371
SAUSA300_1719	1	0.396	17.5829991087344	-0.0223240602008445	0.139873184383531	0.00768812552232894
SAUSA300_1720	0	0.855	0	0.00286193907913912	0.140322979462309	0.00770122400011432
SAUSA300_1721	0	0.225	0	0.000753042615087907	0.140285624832735	0.00769917389847814
SAUSA300_1722	0	0.549	0	0.00183754851104823	0.140304833300743	0.00770022810011764
SAUSA300_1723	0	0.444	0	0.00148607216442542	0.140298607758189	0.00769988642908058
SAUSA300_1724	0	0.636	0	0.00212878346474099	0.140309992026024	0.00770051122194856
SAUSA300_1725	0	0.714	0	0.00238989968011083	0.140314617412597	0.00770076507301622
SAUSA300_1726	0	0.354	0	0.00118481901563428	0.140293272018503	0.00769959359232228
SAUSA300_1727	0	1.466	0	0.00490776502238077	0.140359226530951	0.00770321331644648
SAUSA300_1728	1	0.834	8.3487621667372	-0.0208577860430523	0.139899078162215	0.00768954877312312
SAUSA300_1729	0	0.909	0	0.00304272750008749	0.140326182213356	0.00770139977391224
SAUSA300_1730	0	1.194	0	0.00399695629812413	0.140343088043975	0.00770232760190927
SAUSA300_1731	0	1.593	0	0.00533306784154775	0.140366763051511	0.00770362693674772
SAUSA300_1732	0	0.402	0	0.00134548595042361	0.140296117695844	0.0076997497691544
SAUSA300_1733	0	0.747	0	0.002500374488136	0.140316574398721	0.00770087247658338
SAUSA300_1734	0	0.48	0	0.00160657660171637	0.140300742167695	0.00770000357002024
SAUSA300_1735	0	1.002	0	0.00335409491390237	0.14033169840513	0.00770170251426645
SAUSA300_1736	0	0.258	0	0.000863494823988731	0.140287581010176	0.00769928125766427
SAUSA300_1737	0	1.479	0	0.0049512989194227	0.140359997948591	0.00770325565349256
SAUSA300_1738	0	0.456	0	0.00152624010797808	0.140299319220793	0.00769992547566295
SAUSA300_1739	0	0.651	0	0.00217899745939576	0.140310881499773	0.00770056003816266
SAUSA300_1740	0	0.996	0	0.00333400632871417	0.140331342508711	0.00770168298191286
SAUSA300_1741	0	0.156	0	0.000522102010563685	0.14028153481974	0.00769894942985329
SAUSA300_1742	1	0.471	14.7831584863245	-0.0220730049259146	0.139877617569561	0.00768836919227148
SAUSA300_1743	0	0.345	0	0.00115469432375903	0.140292738466848	0.00769956430987189
SAUSA300_1744	0	0.552	0	0.00184759091871456	0.14030501118152	0.00770023786259253
SAUSA300_1745	1	0.642	10.8455882352941	-0.0215005694381034	0.13988772628462	0.00768892481750206
SAUSA300_1746	0	0.186	0	0.000622510149241862	0.140283313056918	0.00769904702329862
SAUSA300_1747	0	0.384	0	0.0012852354716415	0.140295050553282	0.00769969120210005
SAUSA300_1748	0	0.144	0	0.000481939107430662	0.140280823537503	0.00769891039316803
SAUSA300_1749	0	0.378	0	0.00126515207966804	0.140294694842768	0.00769967167994605
SAUSA300_1750	0	4.113	0	0.0137768257859534	0.140516474146145	0.00771184340050774
SAUSA300_1751	0	1.2	0	0.00401704654950663	0.140343444000028	0.00770234713753245
SAUSA300_1752	0	1.74	0	0.0058253757147213	0.140375487436342	0.00770410574956982
SAUSA300_1753	0	0.72	0	0.00240998589515584	0.140314973224201	0.00770078460071478
SAUSA300_1754	0	0.717	0	0.00239994278081213	0.140314795318172	0.0077007748368528
SAUSA300_1755	0	0.72	0	0.00240998589515584	0.140314973224201	0.00770078460071478
SAUSA300_1756	0	0.72	0	0.00240998589515584	0.140314973224201	0.00770078460071478
SAUSA300_1757	0	0.723	0	0.00242002902132299	0.140315151130686	0.007700794364601
SAUSA300_1758	0	0.708	0	0.00236981351326904	0.140314261602807	0.00770074554541674
SAUSA300_1759	1	0.567	12.2801898537193	-0.0217516426764632	0.139883292457832	0.00768868111233861
SAUSA300_1760	0	0.699	0	0.00233968436214127	0.140313727891516	0.00770071625420323
SAUSA300_1761	0	0.762	0	0.00255059081564468	0.14031746395592	0.0077009212973762
SAUSA300_1762	0	0.693	0	0.00231959832262874	0.140313372086217	0.00770069672685179
SAUSA300_1763	0	1.374	0	0.00459968576205938	0.140353767509686	0.00770291371373373
SAUSA300_1764	0	0.519	0	0.00173712512287238	0.140303054517955	0.00770013047672673
SAUSA300_1765	0	1.245	0	0.00416772503695029	0.14034611372761	0.0077024936578703
SAUSA300_1766	0	2.994	0	0.010026295172338	0.140449955890227	0.0077081927369373
SAUSA300_1767	0	0.144	0	0.000481939107430662	0.140280823537503	0.00769891039316803
SAUSA300_1768	0	0.984	0	0.00329382930840438	0.14033063072127	0.0077016439175033
SAUSA300_1769	1	0.936	7.43896116138763	-0.0205162863576334	0.139905109596596	0.00768988029073881
SAUSA300_1770	0	0.456	0	0.00152624010797808	0.140299319220793	0.00769992547566295
SAUSA300_1771	0	0.642	0	0.00214886902585931	0.140310347814193	0.0077005307483609
SAUSA300_1772	0	0.089	0	0.000297861717172054	0.140277563586081	0.00769873148009012
SAUSA300_1773	0	0.072	0	0.000240965925058845	0.140276555995358	0.00769867618136715
SAUSA300_1774	0	0.075	0	0.000251006330017844	0.140276733804449	0.00769868593990744
SAUSA300_1775	0	0.074	0	0.00024765952684902	0.140276674534722	0.00769868268705838
SAUSA300_1776	0	0.076	0	0.000254353133186669	0.140276793074236	0.00769868919275944
SAUSA300_1777	0	0.073	0	0.00024431272458969	0.140276615265045	0.00769867943421113
SAUSA300_1778	0	0.076	0	0.000254353133186669	0.140276793074236	0.00769868919275944
SAUSA300_1779	0	0.074	0	0.00024765952684902	0.140276674534722	0.00769868268705838
SAUSA300_1780	0	0.555	0	0.00185763334002331	0.140305189062721	0.0077002476250929
SAUSA300_1781	0	1.401	0	0.00469009909693341	0.140355369569744	0.00770300163820004
SAUSA300_1782	0	0.924	0	0.00309294723092535	0.140327071892377	0.00770144860139246
SAUSA300_1783	0	1.038	0	0.0034746274900499	0.140333833821609	0.00770181971047199
SAUSA300_1784	0	0.504	0	0.00168691390035747	0.140302165143417	0.00770008166596052
SAUSA300_1785	0	1.224	0	0.00409740805525871	0.140344867842053	0.00770242528101866
SAUSA300_1786	0	0.741	0	0.00248028804662681	0.140316218579054	0.00770085294843927
SAUSA300_1787	0	0.423	0	0.00141577874956056	0.140297362715955	0.00769981809851032
SAUSA300_1788	0	0.366	0	0.00122498544760674	0.140293983427004	0.00769963263593689
SAUSA300_1789	0	0.558	0	0.0018676757731555	0.140305366944404	0.00770025738761783
SAUSA300_1790	0	0.963	0	0.00322352000830506	0.140329385110594	0.00770157555573737
SAUSA300_1791	0	0.942	0	0.00315321132575264	0.140328139522106	0.00770150719518606
SAUSA300_1792	1	2.937	2.37074145286307	-0.0138139165364919	0.140023537411413	0.00769638967214419
SAUSA300_1793	0	1.197	0	0.00400700141790367	0.140343266021773	0.00770233736970889
SAUSA300_1794	0	0.099	0	0.00033133001807073	0.140278156293252	0.00769876400912276
SAUSA300_1795	0	0.345	0	0.00115469432375903	0.140292738466848	0.00769956430987189
SAUSA300_1796	0	1.125	0	0.00376592204293047	0.140338994679722	0.00770210294935851
SAUSA300_1797	0	0.465	0	0.00155636619774668	0.140299852822476	0.00769995476086211
SAUSA300_1798	0	0.624	0	0.00208861249620895	0.140309280455164	0.00770047216942451
SAUSA300_1799	1	1.113	6.25594577453623	-0.0199236493681383	0.139915577143499	0.00769045563915199
SAUSA300_1800	0	0.822	0	0.00275145927616904	0.140321022297489	0.00770111658674054
SAUSA300_1801	0	1.386	0	0.00463986933982596	0.140354479531874	0.00770295279102643
SAUSA300_1802	0	0.396	0	0.00132540240747403	0.14029576197983	0.00769973024670369
SAUSA300_1803	0	0.153	0	0.000512061266363162	0.140281356998474	0.00769893967064484
SAUSA300_1804	0	0.6	0	0.00200827116395885	0.140307857335078	0.0077003940655637
SAUSA300_1805	0	0.471	0	0.00157645032186338	0.140300208559211	0.00769997428445049
SAUSA300_1806	0	1.128	0	0.0037759668716717	0.140339172647129	0.00770211271658749
SAUSA300_1807	0	0.729	0	0.00244011531276556	0.140315506945006	0.0077008138924486
SAUSA300_1808	0	1.458	0	0.00488097505103724	0.140358751816604	0.00770318726311184
SAUSA300_1809	0	1.062	0	0.00355498354792871	0.140335257468678	0.00770189784325542
SAUSA300_1810	0	1.356	0	0.00453941077239506	0.140352699489991	0.00770285509853676
SAUSA300_1811	0	0.084	0	0.000281127618563914	0.140277267234359	0.00769871521567794
SAUSA300_1812	0	0.075	0	0.000251006330017844	0.140276733804449	0.00769868593990744
SAUSA300_1813	0	0.075	0	0.000251006330017844	0.140276733804449	0.00769868593990744
SAUSA300_1814	0	0.074	0	0.00024765952684902	0.140276674534722	0.00769868268705838
SAUSA300_1815	0	0.072	0	0.000240965925058845	0.140276555995358	0.00769867618136715
SAUSA300_1816	0	0.073	0	0.00024431272458969	0.140276615265045	0.00769867943421113
SAUSA300_1817	0	0.074	0	0.00024765952684902	0.140276674534722	0.00769868268705838
SAUSA300_1818	0	0.081	0	0.000271087176315632	0.140277089423969	0.00769870545706246
SAUSA300_1819	0	0.076	0	0.000254353133186669	0.140276793074236	0.00769868919275944
SAUSA300_1820	0	0.073	0	0.00024431272458969	0.140276615265045	0.00769867943421113
SAUSA300_1821	0	0.076	0	0.000254353133186669	0.140276793074236	0.00769868919275944
SAUSA300_1822	0	0.074	0	0.00024765952684902	0.140276674534722	0.00769868268705838
SAUSA300_1823	0	0.093	0	0.000311249020796822	0.140277800668337	0.00769874449167111
SAUSA300_1824	0	0.076	0	0.000254353133186669	0.140276793074236	0.00769868919275944
SAUSA300_1825	0	0.09	0	0.000301208539440267	0.140277622856522	0.00769873473298085
SAUSA300_1826	0	0.074	0	0.00024765952684902	0.140276674534722	0.00769868268705838
SAUSA300_1827	0	0.077	0	0.000257699939083977	0.140276852344103	0.00769869244561581
SAUSA300_1828	0	0.076	0	0.000254353133186669	0.140276793074236	0.00769868919275944
SAUSA300_1829	0	0.074	0	0.00024765952684902	0.140276674534722	0.00769868268705838
SAUSA300_1830	0	0.074	0	0.00024765952684902	0.140276674534722	0.00769868268705838
SAUSA300_1831	0	0.089	0	0.000297861717172054	0.140277563586081	0.00769873148009012
SAUSA300_1832	0	0.075	0	0.000251006330017844	0.140276733804449	0.00769868593990744
SAUSA300_1833	0	0.082	0	0.000274433988579403	0.140277148694018	0.00769870870993187
SAUSA300_1834	0	0.076	0	0.000254353133186669	0.140276793074236	0.00769868919275944
SAUSA300_1835	0	0.076	0	0.000254353133186669	0.140276793074236	0.00769868919275944
SAUSA300_1836	0	0.076	0	0.000254353133186669	0.140276793074236	0.00769868919275944
SAUSA300_1837	0	0.115	0	0.000384879591820209	0.140279104635119	0.00769881605614595
SAUSA300_1838	0	2.923	0	0.00978838515538882	0.140445737464232	0.00770796122073352
SAUSA300_1839	0	0.076	0	0.000254353133186669	0.140276793074236	0.00769868919275944
SAUSA300_1840	0	0.077	0	0.000257699939083977	0.140276852344103	0.00769869244561581
SAUSA300_1841	0	1.555	0	0.00520580951024385	0.140364507944716	0.007703503171686
SAUSA300_1842	0	0.447	0	0.00149611413280581	0.140298785623145	0.00769989619068907
SAUSA300_1843	0	0.951	0	0.00318334354187755	0.140328673343008	0.00770153649241617
SAUSA300_1844	0	0.456	0	0.00152624010797808	0.140299319220793	0.00769992547566295
SAUSA300_1845	0	1.29	0	0.00431840636201741	0.140348783556795	0.00770264018378165
SAUSA300_1846	0	1.044	0	0.00349471642812205	0.140334189730683	0.007701839243518
SAUSA300_1847	1	1.737	4.00855938230214	-0.0178340026150181	0.139952492179877	0.00769248467305666
SAUSA300_1848	0	0.543	0	0.00181746373300484	0.140304477540601	0.00770020857524151
SAUSA300_1849	0	1.038	0	0.0034746274900499	0.140333833821609	0.00770181971047199
SAUSA300_1850	0	0.978	0	0.0032737408732828	0.140330274830227	0.00770162438544476
SAUSA300_1851	1	0.837	8.31883828800337	-0.0208477421419957	0.139899255549903	0.00768955852323422
SAUSA300_1852	0	1.518	0	0.00508190202663172	0.140362312252529	0.0077033826674216
SAUSA300_1853	0	0.315	0	0.00105427950757075	0.140290959990724	0.00769946670331113
SAUSA300_1854	0	0.819	0	0.00274141573345332	0.140320844376152	0.00770110682203732
SAUSA300_1855	0	0.81	0	0.00271128517988473	0.140320310614718	0.00770107752807649
SAUSA300_1856	0	0.516	0	0.00172708285253975	0.140302876642161	0.00770012071452417
SAUSA300_1857	0	0.162	0	0.000542183538073004	0.140281890463562	0.00769896894834358
SAUSA300_1858	0	1.152	0	0.00385632595725838	0.140340596402506	0.00770219085531703
SAUSA300_1859	0	0.531	0	0.0017772943269847	0.140303766025676	0.00770016952578682
SAUSA300_1860	0	1.248	0	0.00417777036955158	0.140346291713058	0.00770250342609074
SAUSA300_1861	0	0.201	0	0.000672714691518195	0.140284202192479	0.00769909582094988
SAUSA300_1862	0	0.465	0	0.00155636619774668	0.140299852822476	0.00769995476086211
SAUSA300_1863	0	0.276	0	0.000923742126815341	0.140288648039112	0.0076993398184824
SAUSA300_1864	0	1.218	0	0.00407731760378738	0.140344511878845	0.00770240574499898
SAUSA300_1865	0	0.63	0	0.00210869795546387	0.140309636239702	0.00770049169563666
SAUSA300_1866	0	1.044	0	0.00349471642812205	0.140334189730683	0.007701839243518
SAUSA300_1867	0	0.702	0	0.00234972739917794	0.140313905794823	0.00770072601791619
SAUSA300_1868	0	0.387	0	0.00129527718627287	0.140295228409281	0.00769970096321356
SAUSA300_1869	0	0.759	0	0.00254054752576849	0.140317286043605	0.00770091153316796
SAUSA300_1870	0	0.987	0	0.00330387354506456	0.140330808667406	0.00770165368356824
SAUSA300_1871	0	0.414	0	0.00138565318729889	0.140296829133166	0.00769978881435216
SAUSA300_1872	0	0.732	0	0.00245015847713148	0.140315684852811	0.00770082365640883
SAUSA300_1873	0	1.314	0	0.00439877089547736	0.140350207507234	0.00770271833321444
SAUSA300_1874	0	0.501	0	0.00167687169368946	0.140301987269885	0.00770007190388125
SAUSA300_1875	1	0.555	12.5457074721781	-0.0217918136640947	0.13988258307156	0.0076886421209467
SAUSA300_1876	0	1.041	0	0.00348467195317426	0.140334011775869	0.00770182947698359
SAUSA300_1877	0	0.531	0	0.0017772943269847	0.140303766025676	0.00770016952578682
SAUSA300_1878	0	1.362	0	0.00455950238529113	0.140353055494724	0.00770287463683567
SAUSA300_1879	0	0.948	0	0.00317329945619349	0.140328495402251	0.00770152672664742
SAUSA300_1880	0	1.428	0	0.00478051345589847	0.140356971666341	0.00770308956467475
SAUSA300_1881	0	1.458	0	0.00488097505103724	0.140358751816604	0.00770318726311184
SAUSA300_1882	0	0.303	0	0.0010141139323423	0.140290248612862	0.00769942766137982
SAUSA300_1883	0	1.539	0	0.0051522276603464	0.140363558447771	0.00770345106127112
SAUSA300_1884	0	1.2	0	0.00401704654950663	0.140343444000028	0.00770234713753245
SAUSA300_1885	0	2.004	0	0.00670959652734382	0.140391158442361	0.00770496580776024
SAUSA300_1886	2	2.193	6.3500844934417	-0.0400274029798311	0.139556582139821	0.00768233700604043
SAUSA300_1887	0	0.693	0	0.00231959832262874	0.140313372086217	0.00770069672685179
SAUSA300_1888	0	0.303	0	0.0010141139323423	0.140290248612862	0.00769942766137982
SAUSA300_1889	0	1.296	0	0.00433849741921222	0.140349139541678	0.00770265972099145
SAUSA300_1890	0	1.167	0	0.00390655079490898	0.140341486264332	0.00770223969282773
SAUSA300_1891	0	0.174	0	0.000582346742248774	0.140282601756635	0.00769900798562451
SAUSA300_1892	0	0.603	0	0.00201831378626594	0.140308035223534	0.00770040382845854
SAUSA300_1893	0	0.822	0	0.00275145927616904	0.140321022297489	0.00770111658674054
SAUSA300_1894	1	1.47	4.73664465786315	-0.0187281971157063	0.139936694419766	0.00769161634962953
SAUSA300_1895	1	1.077	6.46505816811404	-0.0200441892602612	0.139913448024039	0.00769033861216133
SAUSA300_1896	0	0.795	0	0.00266106784465592	0.14031942102148	0.007701028705301
SAUSA300_1897	0	1.563	0	0.00523260057116204	0.140364982698038	0.00770352922715826
SAUSA300_1898	0	1.098	0	0.00367551914996511	0.140337392993455	0.00770201504540613
SAUSA300_1899	0	0.561	0	0.00187771821811111	0.140305544826545	0.0077002671501667
SAUSA300_1900	0	0.93	0	0.00311303521220907	0.140327427767112	0.00770146813255764
SAUSA300_1901	0	1.38	0	0.00461977752593157	0.140354123519878	0.00770293325233024
SAUSA300_1902	2	1.029	13.5332704510376	-0.0439258157821314	0.139487918636326	0.00767855720457422
SAUSA300_1903	0	0.402	0	0.00134548595042361	0.140296117695844	0.0076997497691544
SAUSA300_1904	0	0.174	0	0.000582346742248774	0.140282601756635	0.00769900798562451
SAUSA300_1905	0	1.041	0	0.00348467195317426	0.140334011775869	0.00770182947698359
SAUSA300_1906	1	0.843	8.25962947456563	-0.0208276543035026	0.139899610326667	0.00768957802352909
SAUSA300_1907	0	0.558	0	0.0018676757731555	0.140305366944404	0.00770025738761783
SAUSA300_1908	0	0.525	0	0.00175720969900794	0.140303410270912	0.00770015000120728
SAUSA300_1909	0	0.564	0	0.00188776067761864	0.140305722709106	0.00770027691274061
SAUSA300_1910	0	0.741	0	0.00248028804662681	0.140316218579054	0.00770085294843927
SAUSA300_1911	0	0.873	0	0.00292220143137456	0.140324047029713	0.00770128259048847
SAUSA300_1912	0	0.681	0	0.00227942639548928	0.140312660481104	0.00770065767244536
SAUSA300_1913	0	0.897	0	0.00300255194224519	0.14032547047827	0.0077013607123748
SAUSA300_1914	0	0.381	0	0.00127519376883356	0.140294872697789	0.00769968144101087
SAUSA300_1915	0	0.177	0	0.000592387575579778	0.140282779581036	0.00769901774500564
SAUSA300_1916	0	1.287	0	0.00430836085206465	0.140348605564978	0.00770263041521362
SAUSA300_1917	0	2.056	0	0.0068837727517348	0.140394245568133	0.00770513523579895
SAUSA300_1974	0	1.017	0	0.00340431660106333	0.140332588154086	0.00770175134558614
SAUSA300_1975	0	1.056	0	0.00353489445797095	0.140334901554216	0.00770187830991145
SAUSA300_1976	0	1.224	0	0.00409740805525871	0.140344867842053	0.00770242528101866
SAUSA300_1977	0	0.846	0	0.00283180807082317	0.14032244568466	0.00770119470526002
SAUSA300_1978	0	0.912	0	0.00305277142206251	0.140326360148261	0.00770140953936018
SAUSA300_1979	0	1.308	0	0.00437867968639694	0.140349851516914	0.00770269879570703
SAUSA300_1980	0	0.444	0	0.00148607216442542	0.140298607758189	0.00769988642908058
SAUSA300_1981	0	0.591	0	0.00197814337252566	0.140307323672479	0.00770036477702391
SAUSA300_1982	0	1.617	0	0.0054134425686243	0.140368187366758	0.00770370510620459
SAUSA300_1983	0	0.285	0	0.00095386594921365	0.140289181559633	0.00769936909922548
SAUSA300_1984	0	0.744	0	0.00249033126192444	0.140316396488675	0.00770086271249879
SAUSA300_1985	0	1.254	0	0.00419786107477194	0.140346647685337	0.00770252296260675
SAUSA300_1986	1	0.627	11.1050520686744	-0.0215507847169647	0.139886839496756	0.00768887607523335
SAUSA300_1987	0	0.786	0	0.00263093759485855	0.140318887270931	0.00770099941193414
