			Database Name	ODA											
THP1 casp1-/-	WT	3	3	7	1	6	3	445	361	[427,341,469,383]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	6	4	519	361	[504,346,535,379]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	6	5	1090	418	[1073,400,1111,440]	41	0.317643	2	41	664.39
THP1 casp1-/-	WT	3	3	7	1	6	6	1194	471	[1143,431,1233,519]	112	0.312785	2	112	1120.05
THP1 casp1-/-	WT	3	3	7	1	6	7	387	511	[369,490,408,531]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	6	8	1011	712	[988,688,1038,741]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	7	1	515	234	[484,217,532,266]	62	0.307398	1	62	1340.19
THP1 casp1-/-	WT	3	3	7	1	7	2	36	302	[12,278,59,330]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	7	3	1221	401	[1209,389,1234,421]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	7	4	1331	531	[1286,494,1356,561]	148	0.358655	5	148	834.649
THP1 casp1-/-	WT	3	3	7	1	7	5	317	525	[298,503,341,543]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	7	6	1138	529	[1109,504,1168,553]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	7	7	1139	618	[1124,606,1163,631]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	7	8	113	710	[90,681,129,731]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	7	9	620	898	[602,877,639,923]	30	0.281684	1	30	810.667
THP1 casp1-/-	WT	3	3	7	1	8	1	97	151	[80,135,123,169]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	8	2	361	211	[345,194,377,238]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	8	3	385	262	[369,251,398,284]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	8	4	1178	312	[1163,297,1195,329]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	8	5	1082	395	[1064,378,1100,414]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	8	6	380	419	[357,388,406,456]	48	0.318632	2	48	723.625
THP1 casp1-/-	WT	3	3	7	1	8	7	29	458	[12,442,49,475]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	8	8	149	527	[117,502,171,545]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	8	9	401	656	[375,633,424,679]	55	0.306766	1	55	901.491
THP1 casp1-/-	WT	3	3	7	1	8	10	436	670	[415,654,459,688]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	8	11	328	806	[309,783,348,831]	92	0.303336	2	92	1022.75
THP1 casp1-/-	WT	3	3	7	1	8	12	1077	203	[1053,179,1096,227]	105	0.329325	3	105	955.095
THP1 casp1-/-	WT	3	3	7	1	8	13	432	465	[411,448,455,487]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	8	14	231	479	[217,459,246,504]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	1	516	12	[501,1,534,23]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	2	183	51	[167,36,201,66]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	3	1310	82	[1291,64,1329,100]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	4	774	104	[757,88,796,120]	33	0.368531	1	33	824.636
THP1 casp1-/-	WT	3	3	7	1	9	5	152	133	[135,116,172,150]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	6	339	143	[321,125,357,160]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	7	804	153	[785,129,823,180]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	8	782	222	[765,204,801,239]	25	0.290416	1	25	1072.88
THP1 casp1-/-	WT	3	3	7	1	9	9	634	288	[613,266,664,314]	50	0.392855	2	50	980.52
THP1 casp1-/-	WT	3	3	7	1	9	10	1239	311	[1217,293,1256,330]	28	0.298611	1	28	865.357
THP1 casp1-/-	WT	3	3	7	1	9	11	1334	309	[1318,295,1354,327]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	12	1348	337	[1336,323,1358,357]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	13	173	361	[159,347,208,386]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	14	657	403	[612,387,674,434]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	15	1149	441	[1135,427,1164,461]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	16	1306	459	[1267,442,1327,478]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	17	173	470	[156,455,187,483]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	18	1201	520	[1172,487,1230,558]	18	0.345888	1	18	880.389
THP1 casp1-/-	WT	3	3	7	1	9	19	991	588	[975,572,1007,604]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	20	795	715	[782,700,807,732]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	21	97	834	[81,819,115,850]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	22	839	877	[805,860,853,893]	24	0.30838	1	24	1146.42
THP1 casp1-/-	WT	3	3	7	1	9	23	1255	896	[1232,875,1277,919]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	24	931	894	[901,876,950,928]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	25	1017	942	[997,924,1034,963]	62	0.280092	1	62	888.871
THP1 casp1-/-	WT	3	3	7	1	9	26	1000	991	[970,974,1021,1011]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	27	531	719	[519,697,546,745]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	9	28	743	952	[727,919,760,970]	25	0.362139	1	25	1053.88
THP1 casp1-/-	WT	3	3	7	1	10	1	956	127	[937,104,976,155]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	10	2	910	158	[885,128,937,185]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	10	3	158	163	[144,149,173,181]	24	0.363577	1	24	1426.96
THP1 casp1-/-	WT	3	3	7	1	10	4	1267	237	[1252,220,1282,252]	63	0.284441	2	63	838.476
THP1 casp1-/-	WT	3	3	7	1	10	5	670	423	[657,410,682,459]	80	0.284257	1	80	1074.8
THP1 casp1-/-	WT	3	3	7	1	10	6	995	504	[977,484,1014,524]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	10	7	485	541	[472,528,499,564]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	10	8	911	683	[899,671,925,697]	44	0.317705	1	44	977.341
THP1 casp1-/-	WT	3	3	7	1	10	9	732	766	[715,749,750,798]	52	0.327641	1	52	1209.46
THP1 casp1-/-	WT	3	3	7	1	10	10	190	895	[175,880,208,912]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	11	1	650	81	[632,68,685,95]	189	0.302552	1	189	2445.26
THP1 casp1-/-	WT	3	3	7	1	11	2	179	160	[157,130,202,182]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	11	3	622	375	[607,360,638,391]	38	0.304969	1	38	1022.16
THP1 casp1-/-	WT	3	3	7	1	11	4	363	451	[333,437,377,466]	64	0.337106	1	64	853.406
THP1 casp1-/-	WT	3	3	7	1	11	5	459	852	[444,831,476,884]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	12	1	373	19	[358,2,392,34]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	12	2	1022	66	[1003,45,1037,85]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	12	3	254	87	[235,72,271,103]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	12	4	554	109	[520,94,597,123]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	12	5	938	172	[913,114,963,199]	132	0.318679	3	132	890.826
THP1 casp1-/-	WT	3	3	7	1	12	6	164	154	[136,136,193,173]	98	0.355038	2	98	880.653
THP1 casp1-/-	WT	3	3	7	1	12	7	27	159	[15,147,40,174]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	12	8	1258	179	[1222,162,1279,197]	60	0.321862	1	60	770.25
THP1 casp1-/-	WT	3	3	7	1	12	9	193	341	[158,327,254,357]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	12	10	363	490	[349,477,376,509]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	12	11	988	785	[972,771,1003,800]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	12	12	926	811	[879,770,1001,849]	66	0.306011	3	66	720.545
THP1 casp1-/-	WT	3	3	7	1	12	13	322	952	[287,914,345,988]	144	0.307883	3	144	890.778
THP1 casp1-/-	WT	3	3	7	1	13	1	181	104	[157,77,203,132]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	13	2	304	310	[287,301,318,321]	103	0.38396	2	103	906.146
THP1 casp1-/-	WT	3	3	7	1	13	3	273	657	[249,638,309,682]	0	NaN	0	0	NaN
THP1 casp1-/-	WT	3	3	7	1	13	4	1003	683	[974,647,1034,734]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	1	1	985	14	[969,1,1009,28]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	1	2	1101	62	[1088,48,1115,79]	88	0.290681	1	88	859.341
THP1 casp1-/-	agrA	1	3	8	1	1	3	1284	104	[1253,92,1328,117]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	1	4	716	148	[700,118,736,169]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	1	5	792	269	[776,253,810,292]	23	0.331448	1	23	940.261
THP1 casp1-/-	agrA	1	3	8	1	1	6	1058	307	[1030,276,1082,335]	45	0.33684	2	45	816.311
THP1 casp1-/-	agrA	1	3	8	1	1	7	97	331	[74,306,142,364]	44	0.28643	1	44	874.727
THP1 casp1-/-	agrA	1	3	8	1	1	8	679	352	[662,336,699,369]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	1	9	22	365	[2,343,43,385]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	1	10	131	389	[106,376,145,404]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	1	11	246	411	[218,390,289,444]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	1	12	262	450	[242,414,281,476]	81	0.332217	3	81	1017.83
THP1 casp1-/-	agrA	1	3	8	1	1	13	1299	488	[1275,458,1325,522]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	1	14	349	525	[332,509,367,544]	70	0.30366	3	70	1117.3
THP1 casp1-/-	agrA	1	3	8	1	1	15	189	563	[170,544,241,591]	86	0.348466	3	86	836.721
THP1 casp1-/-	agrA	1	3	8	1	1	16	969	674	[953,659,992,690]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	1	17	1136	728	[1121,696,1150,745]	41	0.351343	1	41	874.61
THP1 casp1-/-	agrA	1	3	8	1	1	18	689	731	[677,719,701,749]	26	0.343381	1	26	1205.58
THP1 casp1-/-	agrA	1	3	8	1	1	19	354	746	[335,725,373,770]	25	0.312384	1	25	767.4
THP1 casp1-/-	agrA	1	3	8	1	1	20	1269	810	[1251,777,1285,831]	56	0.365098	1	56	823.714
THP1 casp1-/-	agrA	1	3	8	1	1	21	855	848	[840,832,876,863]	86	0.359558	3	86	1031.06
THP1 casp1-/-	agrA	1	3	8	1	1	22	658	864	[640,848,676,881]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	1	23	206	897	[175,852,222,916]	29	0.400296	1	29	827.931
THP1 casp1-/-	agrA	1	3	8	1	1	24	981	887	[967,870,1007,929]	35	0.359981	1	35	783.857
THP1 casp1-/-	agrA	1	3	8	1	1	25	1194	919	[1176,901,1212,940]	24	0.405874	1	24	1219.04
THP1 casp1-/-	agrA	1	3	8	1	1	26	507	1008	[492,993,527,1022]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	1	27	919	1006	[869,990,964,1022]	59	0.344168	2	59	1030.31
THP1 casp1-/-	agrA	1	3	8	1	1	28	1175	308	[1153,253,1222,335]	146	0.349129	5	146	771.685
THP1 casp1-/-	agrA	1	3	8	1	2	1	10	26	[1,1,19,49]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	2	2	227	262	[192,247,254,273]	40	0.343938	1	40	1039.08
THP1 casp1-/-	agrA	1	3	8	1	2	3	997	312	[977,297,1019,329]	56	0.362826	1	56	1331.48
THP1 casp1-/-	agrA	1	3	8	1	2	4	863	351	[837,338,900,365]	20	0.330088	1	20	664.35
THP1 casp1-/-	agrA	1	3	8	1	2	5	228	425	[212,410,247,439]	53	0.370566	2	53	1217.4
THP1 casp1-/-	agrA	1	3	8	1	2	6	898	429	[872,411,919,446]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	2	7	945	567	[925,544,966,589]	25	0.384537	1	25	1014.92
THP1 casp1-/-	agrA	1	3	8	1	2	8	1136	635	[1095,619,1179,660]	104	0.354223	4	104	816.904
THP1 casp1-/-	agrA	1	3	8	1	2	9	621	807	[604,790,639,829]	68	0.351635	2	68	1374.35
THP1 casp1-/-	agrA	1	3	8	1	2	10	368	224	[357,208,386,245]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	2	11	15	454	[1,439,30,477]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	2	12	57	760	[27,732,95,799]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	3	1	1071	94	[1056,82,1084,109]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	3	2	1045	134	[1030,100,1060,169]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	3	3	31	187	[1,171,55,209]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	3	4	846	186	[833,173,861,203]	61	0.299313	2	61	1390.44
THP1 casp1-/-	agrA	1	3	8	1	3	5	1332	193	[1315,174,1346,221]	66	0.300685	2	66	654.833
THP1 casp1-/-	agrA	1	3	8	1	3	6	1106	205	[1090,190,1126,220]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	3	7	562	432	[550,421,593,443]	76	0.315105	1	76	908.921
THP1 casp1-/-	agrA	1	3	8	1	3	8	345	473	[330,461,367,486]	72	0.309384	2	72	1032.15
THP1 casp1-/-	agrA	1	3	8	1	3	9	1054	515	[1035,500,1117,531]	28	0.350862	1	28	734.821
THP1 casp1-/-	agrA	1	3	8	1	3	10	1104	579	[1085,554,1131,599]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	3	11	277	675	[263,659,291,693]	58	0.356325	2	58	1156.53
THP1 casp1-/-	agrA	1	3	8	1	3	12	830	683	[811,666,848,704]	34	0.290776	1	34	903.412
THP1 casp1-/-	agrA	1	3	8	1	3	13	1306	698	[1287,672,1331,722]	31	0.285325	1	31	969.871
THP1 casp1-/-	agrA	1	3	8	1	3	14	182	706	[165,689,203,724]	117	0.345081	3	117	1345.22
THP1 casp1-/-	agrA	1	3	8	1	3	15	394	745	[360,724,416,772]	56	0.38814	2	56	1155.89
THP1 casp1-/-	agrA	1	3	8	1	3	16	871	743	[855,727,888,761]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	3	17	1237	794	[1223,779,1253,812]	28	0.359096	1	28	1115.57
THP1 casp1-/-	agrA	1	3	8	1	3	18	474	804	[459,789,490,820]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	3	19	488	834	[470,814,508,853]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	3	20	86	855	[69,836,104,876]	39	0.344913	1	39	912.051
THP1 casp1-/-	agrA	1	3	8	1	3	21	37	927	[21,911,54,949]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	3	22	78	973	[56,942,92,992]	68	0.348752	1	68	1108.63
THP1 casp1-/-	agrA	1	3	8	1	3	23	295	988	[278,975,310,1004]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	3	24	1039	1008	[1025,991,1069,1022]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	3	25	1075	35	[1058,19,1090,59]	62	0.355045	2	62	1061.34
THP1 casp1-/-	agrA	1	3	8	1	3	26	547	387	[522,347,572,412]	43	0.316334	2	43	879.558
THP1 casp1-/-	agrA	1	3	8	1	3	27	68	445	[50,427,87,470]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	4	1	1298	30	[1284,14,1315,44]	89	0.375526	3	89	866.034
THP1 casp1-/-	agrA	1	3	8	1	4	2	48	370	[30,350,66,391]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	4	3	1313	591	[1296,570,1332,608]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	4	4	520	736	[510,722,534,761]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	4	5	464	746	[450,732,480,761]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	4	6	385	818	[366,788,400,843]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	4	7	351	899	[323,866,378,950]	29	0.287707	1	29	738
THP1 casp1-/-	agrA	1	3	8	1	4	8	321	973	[307,953,336,1006]	146	0.373149	2	146	1241.97
THP1 casp1-/-	agrA	1	3	8	1	5	1	541	167	[529,149,553,185]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	5	2	576	217	[553,178,611,254]	50	0.39321	2	50	1005.72
THP1 casp1-/-	agrA	1	3	8	1	5	3	104	213	[85,194,122,237]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	5	4	757	351	[742,336,774,366]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	5	5	17	429	[3,415,38,445]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	5	6	1337	447	[1314,424,1358,506]	55	0.288516	2	55	1124.62
THP1 casp1-/-	agrA	1	3	8	1	5	7	776	478	[753,457,797,504]	104	0.375779	3	104	1059.9
THP1 casp1-/-	agrA	1	3	8	1	5	8	795	526	[778,507,813,549]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	5	9	482	557	[444,516,503,578]	83	0.365762	3	83	955.506
THP1 casp1-/-	agrA	1	3	8	1	5	10	174	555	[159,537,190,585]	32	0.329211	1	32	955.375
THP1 casp1-/-	agrA	1	3	8	1	5	11	550	597	[526,579,586,619]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	5	12	53	606	[31,583,81,631]	53	0.351476	2	53	941.509
THP1 casp1-/-	agrA	1	3	8	1	5	13	15	632	[1,613,30,651]	50	0.339568	1	50	850.88
THP1 casp1-/-	agrA	1	3	8	1	5	14	501	711	[478,692,524,731]	158	0.323767	6	158	1070.3
THP1 casp1-/-	agrA	1	3	8	1	5	15	1057	747	[1034,731,1079,764]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	5	16	357	754	[339,738,373,772]	36	0.28955	1	36	1493.42
THP1 casp1-/-	agrA	1	3	8	1	5	17	1002	927	[982,910,1048,948]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	5	18	1217	366	[1195,348,1242,385]	78	0.391939	2	78	802.192
THP1 casp1-/-	agrA	1	3	8	1	6	1	1351	298	[1344,280,1358,342]	21	0.318462	1	21	883.476
THP1 casp1-/-	agrA	1	3	8	1	6	2	1253	15	[1231,1,1276,40]	63	0.309907	2	63	704.778
THP1 casp1-/-	agrA	1	3	8	1	6	3	920	21	[906,10,941,43]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	6	4	415	48	[396,24,437,67]	39	0.393052	1	39	1778.69
THP1 casp1-/-	agrA	1	3	8	1	6	5	1184	71	[1166,57,1202,86]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	6	6	1166	163	[1147,147,1183,180]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	6	7	469	202	[455,187,483,220]	95	0.384107	4	95	918.558
THP1 casp1-/-	agrA	1	3	8	1	6	8	752	312	[737,298,771,327]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	6	9	1013	338	[999,324,1031,357]	78	0.304695	2	78	1130.64
THP1 casp1-/-	agrA	1	3	8	1	6	10	643	395	[629,382,657,412]	25	0.363846	1	25	1226.28
THP1 casp1-/-	agrA	1	3	8	1	6	11	1205	404	[1189,388,1223,425]	29	0.331167	1	29	1121.34
THP1 casp1-/-	agrA	1	3	8	1	6	12	647	549	[626,528,668,571]	74	0.376523	1	74	1057.65
THP1 casp1-/-	agrA	1	3	8	1	6	13	737	589	[721,572,755,606]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	6	14	1160	598	[1139,578,1181,620]	72	0.322573	2	72	1035.31
THP1 casp1-/-	agrA	1	3	8	1	6	15	1160	665	[1122,645,1189,695]	46	0.323341	1	46	982.174
THP1 casp1-/-	agrA	1	3	8	1	6	16	1093	697	[1075,680,1111,714]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	6	17	1102	778	[1085,761,1120,799]	45	0.326756	2	45	737.933
THP1 casp1-/-	agrA	1	3	8	1	6	18	195	831	[178,813,211,848]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	6	19	999	830	[986,817,1013,848]	67	0.372941	2	67	1211.69
THP1 casp1-/-	agrA	1	3	8	1	6	20	316	929	[295,910,334,946]	89	0.317493	3	89	800.944
THP1 casp1-/-	agrA	1	3	8	1	6	21	1282	51	[1262,10,1299,69]	149	0.329466	6	149	879.275
THP1 casp1-/-	agrA	1	3	8	1	6	22	1313	178	[1282,161,1333,196]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	7	1	562	88	[548,74,604,170]	23	0.331148	1	23	784.478
THP1 casp1-/-	agrA	1	3	8	1	7	2	1119	153	[1105,139,1136,178]	87	0.324995	2	87	1215.47
THP1 casp1-/-	agrA	1	3	8	1	7	3	743	578	[726,558,760,596]	48	0.324618	2	48	1262.9
THP1 casp1-/-	agrA	1	3	8	1	7	4	106	913	[74,902,136,926]	98	0.371701	1	98	877.133
THP1 casp1-/-	agrA	1	3	8	1	8	1	904	185	[889,170,922,201]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	8	2	1331	199	[1314,183,1351,220]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	8	3	345	233	[326,216,363,252]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	8	4	1267	748	[1252,721,1283,773]	67	0.329445	3	67	761.97
THP1 casp1-/-	agrA	1	3	8	1	8	5	284	1000	[263,988,305,1014]	78	0.338722	3	78	1000.92
THP1 casp1-/-	agrA	1	3	8	1	8	6	1167	1012	[1152,1003,1181,1022]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	8	7	1218	990	[1187,956,1234,1022]	110	0.299806	3	110	876.291
THP1 casp1-/-	agrA	1	3	8	1	9	1	981	7	[957,1,1006,68]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	9	2	253	15	[237,1,277,32]	50	0.325429	2	50	856.4
THP1 casp1-/-	agrA	1	3	8	1	9	3	112	43	[94,16,136,110]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	9	4	549	108	[538,85,562,135]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	9	5	160	138	[128,108,198,192]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	9	6	50	163	[3,130,85,208]	34	0.335875	1	34	748.765
THP1 casp1-/-	agrA	1	3	8	1	9	7	69	244	[55,226,84,260]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	9	8	323	304	[248,256,357,335]	53	0.281022	1	53	821.906
THP1 casp1-/-	agrA	1	3	8	1	9	9	571	301	[556,286,587,316]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	9	10	235	332	[221,317,250,348]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	9	11	266	374	[245,359,281,390]	67	0.297755	1	67	1042.18
THP1 casp1-/-	agrA	1	3	8	1	9	12	1239	423	[1213,406,1259,441]	39	0.308216	1	39	995.256
THP1 casp1-/-	agrA	1	3	8	1	9	13	237	672	[218,653,265,691]	33	0.30221	1	33	1251.94
THP1 casp1-/-	agrA	1	3	8	1	9	14	856	730	[838,709,881,752]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	9	15	400	764	[382,747,419,786]	32	0.337774	1	32	1158.59
THP1 casp1-/-	agrA	1	3	8	1	9	16	1044	795	[1020,777,1062,812]	44	0.318185	1	44	1548.48
THP1 casp1-/-	agrA	1	3	8	1	9	17	265	806	[251,792,284,828]	82	0.326795	3	82	984.854
THP1 casp1-/-	agrA	1	3	8	1	9	18	1044	839	[1030,822,1060,870]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	9	19	359	885	[346,871,372,902]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	9	20	259	966	[242,937,278,1021]	44	0.375696	1	44	760.091
THP1 casp1-/-	agrA	1	3	8	1	9	21	574	208	[511,130,645,251]	22	0.34026	1	22	735.818
THP1 casp1-/-	agrA	1	3	8	1	9	22	445	320	[399,260,486,412]	94	0.333381	2	94	1095.67
THP1 casp1-/-	agrA	1	3	8	1	9	23	1271	343	[1253,318,1287,361]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	9	24	545	593	[527,553,569,620]	49	0.306413	2	49	844.653
THP1 casp1-/-	agrA	1	3	8	1	9	25	474	896	[460,883,489,910]	60	0.307445	1	60	931.333
THP1 casp1-/-	agrA	1	3	8	1	10	1	1236	45	[1194,23,1253,63]	115	0.31919	3	115	906.687
THP1 casp1-/-	agrA	1	3	8	1	10	2	1277	369	[1211,265,1311,428]	33	0.336939	1	33	687.212
THP1 casp1-/-	agrA	1	3	8	1	10	3	1191	520	[1169,501,1212,540]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	10	4	962	571	[947,555,979,591]	93	0.295658	2	93	983.333
THP1 casp1-/-	agrA	1	3	8	1	10	5	1334	631	[1313,616,1351,646]	53	0.40435	2	53	989.83
THP1 casp1-/-	agrA	1	3	8	1	10	6	898	683	[883,669,919,697]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	1	3	8	1	10	7	753	729	[741,717,769,747]	29	0.403539	1	29	1132.24
THP1 casp1-/-	agrA	1	3	8	1	10	8	318	796	[304,782,334,811]	0	NaN	0	0	NaN
